timestamp,rpm,speed_kmh,lat,lon,afr,note
2026-01-18T20:03:15.578216+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:15.678417+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:15.778462+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:15.879432+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:15.979630+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.079807+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.179881+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.279956+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.380038+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.480131+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.580233+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.680306+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.780454+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.880536+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:16.980635+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.080715+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.180795+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.281185+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.381291+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.481527+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.581616+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.681733+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.782031+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.882129+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:17.982224+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:18.082376+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:18.182457+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:18.282544+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:18.382637+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T20:03:18.482737+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
