timestamp,rpm,speed_kmh,lat,lon,afr,note
2026-01-18T18:28:57.582421,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:57.682333,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:57.782443,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:57.882531,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:57.982620,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.082707,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.182800,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.282878,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.382968,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.483042,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.583784,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.683975,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.784058,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.884135,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:58.984219,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.084295,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.184395,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.284467,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.384557,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.484760,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.584859,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.684939,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.785176,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.885350,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:28:59.985539,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.085653,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.185744,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.285822,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.385919,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.485986,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.586132,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.686205,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.786316,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.886704,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:00.986902,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.086959,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.187103,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.287274,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.387377,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.487596,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.587689,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.687765,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.787849,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.887921,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:01.988018,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.088129,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.188345,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.288419,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.388576,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.488664,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.588766,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.688849,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.788944,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.889064,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:02.989163,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.089219,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.189594,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.289668,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.389762,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.489962,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.590089,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.690159,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.790187,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.890269,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:03.990351,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.090425,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.190526,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.290591,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.390744,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.490815,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.590900,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.690986,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.791080,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.891158,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:04.991252,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:05.091335,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:05.191463,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:05.291519,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:05.391633,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:05.491709,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:29:05.591823,1250.0,0.0,0,0,14.7,1:50_MIX
