timestamp,rpm,speed_kmh,lat,lon,afr,note
2026-01-18T18:23:23.522110,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:23.622038,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:23.722129,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:23.822212,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:23.922306,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.022413,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.122475,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.222556,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.322647,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.422739,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.522886,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.622968,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.723047,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.823152,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:24.923367,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.023559,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.123698,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.223795,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.323882,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.423970,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.524046,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.624124,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.724336,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.824450,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:25.924546,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:26.024699,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:26.124869,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:26.224949,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:26.325057,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:26.425117,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:26.525208,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T18:23:26.625293,1250.0,0.0,0,0,14.7,1:50_MIX
