timestamp,rpm,speed_kmh,lat,lon,afr,note
2026-01-18T19:37:53.671594+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:53.771665+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:53.871765+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:53.971843+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.071920+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.171995+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.272092+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.372170+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.472264+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.572363+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.672469+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.772554+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.872630+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:54.972710+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.072796+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.173019+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.273104+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.373318+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.473425+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.573631+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.673707+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.773895+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.873972+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:55.974048+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.074136+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.174218+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.274298+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.374443+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.474527+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.574624+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.674821+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.774909+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.875012+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:56.975093+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.075313+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.175504+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.275587+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.375771+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.475850+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.575949+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.676053+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.776135+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.876223+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:57.976305+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.076518+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.176601+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.276682+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.376896+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.476990+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.577184+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.677278+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.777361+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.877516+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:58.977603+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.077721+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.177801+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.277875+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.377917+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.477995+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.578084+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.678172+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.778521+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.878594+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:37:59.978680+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.078771+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.178853+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.278906+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.378981+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.479076+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.579175+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.679319+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.779431+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.879554+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:00.979638+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.079716+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.179796+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.279959+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.380108+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.480247+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.580433+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.680545+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.780623+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.880709+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:01.980799+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.080878+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.180965+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.281043+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.381110+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.481434+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.581554+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.681673+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.781790+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.881904+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:02.982030+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.082166+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.182252+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.282347+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.382439+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.482520+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.582601+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.682717+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.782903+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.883111+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:03.983348+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.083429+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.183553+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.283645+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.383723+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.483807+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.583892+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.683980+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.784058+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.884138+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:04.984277+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.084430+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.184525+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.284731+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.384811+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.485016+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.585104+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.685208+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.785303+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.885413+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:05.985489+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.085657+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.185860+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.285944+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.386038+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.486155+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.586231+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.686342+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.786429+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.886536+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:06.986661+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.086755+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.186815+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.287141+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.387222+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.487323+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.587400+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.687497+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.787580+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.887664+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:07.987764+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.087877+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.187954+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.288046+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.388131+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.488248+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.588335+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.688508+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.788583+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.888911+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:08.988986+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.089082+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.189219+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.289345+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.389427+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.489510+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.589591+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.689671+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.789756+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.889903+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:09.989987+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.090079+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.190251+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.290472+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.390546+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.490707+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.590786+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.690963+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.791045+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.891132+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:10.991345+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.091441+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.191695+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.291920+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.392024+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.492127+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.592204+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.692287+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.792369+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.892499+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:11.992700+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.092789+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.192868+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.292988+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.393326+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.493448+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.593567+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.693648+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.793732+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.893850+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:12.993950+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.094183+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.194264+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.294480+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.394576+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.494767+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.594878+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.695046+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.795128+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.895283+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:13.995371+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.095456+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.195602+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.295680+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.395763+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.495867+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.595993+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.696165+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.796244+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.896352+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:14.996518+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:15.096690+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:15.196846+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:15.296927+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:15.397070+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:15.497155+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:15.597306+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T19:38:15.697469+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
