timestamp,rpm,speed_kmh,lat,lon,afr,note
2026-01-18T22:10:16.953343+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.053525+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.153582+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.253659+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.353831+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.453809+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.553912+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.653965+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.754043+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.854156+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:17.954209+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.054314+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.154471+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.254539+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.354595+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.454741+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.554778+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.654940+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.755011+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.855133+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:18.955175+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.055266+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.155319+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.255413+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.355481+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.455574+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.555665+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.655742+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.755856+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.855910+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:19.956017+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.056172+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.156199+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.256310+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.356386+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.456504+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.556567+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.656685+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.756768+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.856832+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:20.956915+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
2026-01-18T22:10:21.057033+00:00,1250.0,0.0,0,0,14.7,1:50_MIX
