# STREETDYNO_LOG_VERSION: 2.0
# RECORDED_AT: 2026-09-10 14:53:47
# SETUP_META: {"displacement_cc": 187.0, "stroke_mm": 60.0, "bore_mm": 63.0, "squish_mm": 1.4, "ignition_deg": 18.0, "timing": {"exhaust_deg": 176.5, "transfer_deg": 121.1, "blowdown_deg": 27.7, "intake_vot_deg": 107.5, "intake_not_deg": 54.0}, "carb": {"carburetor_type": "BGM 24/24 Fastflow", "fuel_type": "Super_E5", "slide_type": "lemarxon_low", "intake_type": "lemarxon_22mm", "airbox_type": "polini_airbox", "main_jet_hd": 125, "idle_jet_nd": "60/160", "air_corrector_hlkd": 160, "emulsion_tube": "Lemarxon x234", "exhaust": "Polini Box", "ignition_deg": 18.0, "displacement_cc": 187.0, "stroke_mm": 60.0, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)"}, "vehicle": {"name": "VMC177", "mass_kg": 190.0, "tire_circumference_m": 1.35, "primary_ratio": 2.9565217391304346, "gear_ratios": {"1": 4.833333333333333, "2": 3.230769230769231, "3": 2.235294117647059, "4": 1.6666666666666667}}, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)", "is_embedded": true}
Time,RPM,AFR,EGT,Speed_kmh,Lat,Lon,Alt,GPS_Fix
20:07:41,0,19.50,20.7,7.1,46.198691,6.132897,365.8,True
20:07:41,0,19.50,20.7,7.1,46.198691,6.132897,365.8,True
20:07:41,0,19.50,20.7,7.1,46.198691,6.132897,365.8,True
20:07:41,0,19.50,20.7,7.1,46.198691,6.132897,365.8,True
20:07:42,0,19.50,20.5,7.1,46.198691,6.132897,365.8,True
20:07:42,0,19.50,20.5,7.1,46.198691,6.132897,365.8,True
20:07:42,0,19.50,20.5,16.2,46.198670,6.132979,355.3,True
20:07:42,0,19.50,20.5,16.2,46.198670,6.132979,355.3,True
20:07:42,0,19.50,20.5,16.2,46.198670,6.132979,355.3,True
20:07:42,0,19.50,20.7,16.2,46.198670,6.132979,355.3,True
20:07:42,0,19.50,20.7,16.2,46.198670,6.132979,355.3,True
20:07:42,0,19.50,20.7,16.2,46.198670,6.132979,355.3,True
20:07:42,0,19.50,20.7,16.2,46.198670,6.132979,355.3,True
20:07:42,0,19.50,20.7,16.2,46.198670,6.132979,355.3,True
20:07:43,0,19.50,20.5,16.2,46.198670,6.132979,355.3,True
20:07:43,0,19.50,20.5,16.2,46.198670,6.132979,355.3,True
20:07:43,0,19.50,20.5,0.0,46.198665,6.132982,354.1,True
20:07:43,0,19.50,20.5,0.0,46.198665,6.132982,354.1,True
20:07:43,0,19.50,20.5,0.0,46.198665,6.132982,354.1,True
20:07:43,0,19.50,20.5,0.0,46.198665,6.132982,354.1,True
