# STREETDYNO_LOG_VERSION: 2.0
# RECORDED_AT: 2026-09-10 14:53:59
# SETUP_META: {"displacement_cc": 187.0, "stroke_mm": 60.0, "bore_mm": 63.0, "squish_mm": 1.4, "ignition_deg": 18.0, "timing": {"exhaust_deg": 176.5, "transfer_deg": 121.1, "blowdown_deg": 27.7, "intake_vot_deg": 107.5, "intake_not_deg": 54.0}, "carb": {"carburetor_type": "BGM 24/24 Fastflow", "fuel_type": "Super_E5", "slide_type": "lemarxon_low", "intake_type": "lemarxon_22mm", "airbox_type": "polini_airbox", "main_jet_hd": 135, "idle_jet_nd": "60/160", "air_corrector_hlkd": 160, "emulsion_tube": "Lemarxon x234", "exhaust": "Polini Box", "ignition_deg": 18.0, "displacement_cc": 187.0, "stroke_mm": 60.0, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)"}, "vehicle": {"name": "VMC177", "mass_kg": 190.0, "tire_circumference_m": 1.35, "primary_ratio": 2.9565217391304346, "gear_ratios": {"1": 4.833333333333333, "2": 3.230769230769231, "3": 2.235294117647059, "4": 1.6666666666666667}}, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)", "is_embedded": true}
Time,RPM,AFR,EGT,Speed_kmh,Lat,Lon,Alt,GPS_Fix
14:17:52,1762,16.93,94.5,0.0,46.185789,6.144394,369.3,True
14:17:52,1987,16.98,94.5,0.0,46.185789,6.144394,369.3,True
14:17:52,2173,17.03,106.3,0.0,46.185789,6.144394,369.3,True
14:17:52,2300,16.90,106.3,0.0,46.185789,6.144394,369.3,True
14:17:52,2379,16.80,106.3,0.0,46.185789,6.144394,369.3,True
14:17:53,2380,16.72,106.3,0.0,46.185789,6.144394,369.3,True
14:17:53,2412,16.22,106.3,0.0,46.185789,6.144394,369.3,True
14:17:53,2361,15.74,107.0,0.0,46.185789,6.144394,369.3,True
14:17:53,2327,15.36,107.0,0.0,46.185789,6.144394,369.3,True
14:17:53,2242,15.15,107.0,0.0,46.185789,6.144394,369.3,True
14:17:53,2225,14.96,107.0,0.0,46.185789,6.144394,369.3,True
14:17:53,2174,14.77,107.0,0.0,46.185789,6.144394,369.3,True
14:17:53,2220,14.80,106.8,0.0,46.185789,6.144394,369.3,True
14:17:53,2363,14.84,106.8,0.0,46.185789,6.144394,369.3,True
14:17:53,2572,14.88,106.8,0.0,46.185789,6.144394,369.3,True
14:17:54,2745,14.98,106.8,0.0,46.185789,6.144394,369.3,True
14:17:54,2763,15.09,106.8,0.0,46.185789,6.144394,369.3,True
14:17:54,2768,15.18,114.5,0.0,46.185789,6.144394,369.3,True
14:17:54,2802,14.91,114.5,0.0,46.185789,6.144394,369.3,True
14:17:54,2744,14.72,114.5,0.0,46.185789,6.144394,369.3,True
14:17:54,2645,14.53,114.5,0.0,46.185789,6.144394,369.3,True
14:17:54,2544,14.30,114.5,0.0,46.185789,6.144394,369.3,True
14:17:54,2422,14.10,115.5,0.0,46.185789,6.144394,369.3,True
