# STREETDYNO_LOG_VERSION: 2.0
# RECORDED_AT: 2026-09-10 14:53:36
# SETUP_META: {"displacement_cc": 187.0, "stroke_mm": 60.0, "bore_mm": 63.0, "squish_mm": 1.4, "ignition_deg": 18.0, "timing": {"exhaust_deg": 176.5, "transfer_deg": 121.1, "blowdown_deg": 27.7, "intake_vot_deg": 107.5, "intake_not_deg": 54.0}, "carb": {"carburetor_type": "BGM 24/24 Fastflow", "fuel_type": "Super_E5", "slide_type": "lemarxon_low", "intake_type": "lemarxon_22mm", "airbox_type": "polini_airbox", "main_jet_hd": 125, "idle_jet_nd": "60/160", "air_corrector_hlkd": 160, "emulsion_tube": "Lemarxon x234", "exhaust": "Polini Box", "ignition_deg": 18.0, "displacement_cc": 187.0, "stroke_mm": 60.0, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)"}, "vehicle": {"name": "VMC177", "mass_kg": 190.0, "tire_circumference_m": 1.35, "primary_ratio": 2.9565217391304346, "gear_ratios": {"1": 4.833333333333333, "2": 3.230769230769231, "3": 2.235294117647059, "4": 1.6666666666666667}}, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)", "is_embedded": true}
Time,RPM,AFR,EGT,Speed_kmh,Lat,Lon,Alt,GPS_Fix
20:12:25,1700,19.47,19.0,0.0,46.198644,6.132911,351.3,True
20:12:25,2357,19.48,22.5,0.0,46.198644,6.132911,351.3,True
20:12:26,2855,19.48,22.5,0.0,46.198644,6.132911,351.3,True
20:12:26,3224,19.48,22.5,0.0,46.198644,6.132911,351.3,True
20:12:26,3476,19.48,22.5,0.0,46.198644,6.132911,351.3,True
20:12:26,3598,18.83,22.5,0.0,46.198644,6.132911,351.3,True
20:12:26,3662,18.24,45.2,0.0,46.198644,6.132911,351.3,True
20:12:26,3654,17.74,45.2,0.0,46.198644,6.132911,351.3,True
20:12:26,3581,17.85,45.2,0.0,46.198644,6.132911,351.3,True
20:12:26,3456,17.92,45.2,0.0,46.198644,6.132911,351.3,True
20:12:26,3324,17.99,45.2,0.0,46.198644,6.132911,351.3,True
20:12:26,3170,18.03,43.0,0.0,46.198644,6.132911,351.3,True
20:12:27,3037,18.02,43.0,0.0,46.198644,6.132911,351.3,True
20:12:27,2868,18.05,43.0,0.0,46.198644,6.132911,351.3,True
20:12:27,2659,18.00,43.0,0.0,46.198644,6.132910,351.3,True
20:12:27,2535,17.99,43.0,0.0,46.198644,6.132910,351.3,True
20:12:27,2428,17.96,45.7,0.0,46.198644,6.132910,351.3,True
20:12:27,2528,18.16,45.7,0.0,46.198644,6.132910,351.3,True
20:12:27,2676,18.33,45.7,0.0,46.198644,6.132910,351.3,True
20:12:27,3138,18.47,45.7,0.0,46.198644,6.132910,351.3,True
20:12:27,3545,18.36,45.7,0.0,46.198644,6.132910,351.3,True
20:12:27,3798,18.25,64.0,0.0,46.198644,6.132910,351.3,True
20:12:28,4099,18.17,64.0,0.0,46.198644,6.132910,351.3,True
20:12:28,4226,17.23,64.0,0.0,46.198644,6.132910,351.3,True
20:12:28,4261,16.46,64.0,0.0,46.198645,6.132910,351.4,True
20:12:28,4326,16.05,64.0,0.0,46.198645,6.132910,351.4,True
20:12:28,4330,15.68,91.5,0.0,46.198645,6.132910,351.4,True
20:12:28,4124,15.39,91.5,0.0,46.198645,6.132910,351.4,True
20:12:28,3720,14.91,91.5,0.0,46.198645,6.132910,351.4,True
20:12:28,3339,14.51,91.5,0.0,46.198645,6.132910,351.4,True
20:12:28,3168,14.18,91.5,0.0,46.198645,6.132910,351.4,True
20:12:28,3385,14.06,98.8,0.0,46.198645,6.132910,351.4,True
20:12:29,3742,13.97,98.8,0.0,46.198645,6.132910,351.4,True
20:12:29,4008,13.85,98.8,0.0,46.198645,6.132910,351.4,True
20:12:29,4166,13.82,98.8,0.0,46.198645,6.132909,351.4,True
20:12:29,4437,13.79,98.8,0.0,46.198645,6.132909,351.4,True
20:12:29,4568,13.74,108.3,0.0,46.198645,6.132909,351.4,True
20:12:29,4618,13.84,108.3,0.0,46.198645,6.132909,351.4,True
20:12:29,4635,13.93,108.3,0.0,46.198645,6.132909,351.4,True
20:12:29,4708,14.01,108.3,0.0,46.198645,6.132909,351.4,True
20:12:29,4732,13.73,108.3,0.0,46.198645,6.132909,351.4,True
20:12:29,4740,13.51,115.8,0.0,46.198645,6.132909,351.4,True
20:12:30,4666,13.32,115.8,0.0,46.198645,6.132909,351.4,True
20:12:30,4619,13.18,115.8,0.0,46.198645,6.132909,351.4,True
20:12:30,4507,13.09,115.8,0.0,46.198645,6.132909,351.5,True
20:12:30,4450,13.01,115.8,0.0,46.198645,6.132909,351.5,True
20:12:30,4383,12.70,130.8,0.0,46.198645,6.132909,351.5,True
20:12:30,4187,12.45,130.8,0.0,46.198645,6.132909,351.5,True
20:12:30,3948,12.23,130.8,0.0,46.198645,6.132909,351.5,True
20:12:30,3794,11.99,130.8,0.0,46.198645,6.132909,351.5,True
20:12:30,3839,11.79,130.8,0.0,46.198645,6.132909,351.5,True
20:12:30,3973,11.62,147.5,0.0,46.198645,6.132909,351.5,True
20:12:31,4073,11.64,147.5,0.0,46.198645,6.132909,351.5,True
20:12:31,4221,11.64,147.5,0.0,46.198645,6.132909,351.5,True
20:12:31,4262,11.67,147.5,0.0,46.198646,6.132908,351.6,True
20:12:31,4246,11.65,147.5,0.0,46.198646,6.132908,351.6,True
20:12:31,4116,11.62,171.0,0.0,46.198646,6.132908,351.6,True
20:12:31,3977,11.63,171.0,0.0,46.198646,6.132908,351.6,True
20:12:31,3965,11.58,171.0,0.0,46.198646,6.132908,351.6,True
20:12:31,4023,11.50,171.0,0.0,46.198646,6.132908,351.6,True
20:12:31,4118,11.44,171.0,0.0,46.198646,6.132908,351.6,True
20:12:32,4234,11.56,185.8,0.0,46.198646,6.132908,351.6,True
20:12:32,4366,11.64,185.8,0.0,46.198646,6.132908,351.6,True
20:12:32,4468,11.69,185.8,0.0,46.198646,6.132908,351.6,True
20:12:32,4549,11.78,185.8,13.2,46.198677,6.132893,351.4,True
20:12:32,4667,11.82,185.8,13.2,46.198677,6.132893,351.4,True
20:12:32,4840,11.88,198.0,13.2,46.198677,6.132893,351.4,True
20:12:32,4918,11.81,198.0,13.2,46.198677,6.132893,351.4,True
20:12:32,5144,11.73,198.0,13.2,46.198677,6.132893,351.4,True
20:12:32,5153,11.68,198.0,13.2,46.198677,6.132893,351.4,True
20:12:32,5281,11.50,198.0,13.2,46.198677,6.132893,351.4,True
20:12:33,5323,11.33,198.0,13.2,46.198677,6.132893,351.4,True
20:12:33,5370,11.20,198.0,13.2,46.198677,6.132893,351.4,True
20:12:33,5312,11.11,198.0,13.2,46.198677,6.132893,351.4,True
20:12:33,5243,11.04,198.0,24.5,46.198719,6.132859,351.2,True
20:12:33,5107,11.01,198.0,24.5,46.198719,6.132859,351.2,True
20:12:33,4934,10.99,216.5,24.5,46.198719,6.132859,351.2,True
20:12:33,4794,10.96,216.5,24.5,46.198719,6.132859,351.2,True
20:12:33,4604,11.03,216.5,24.5,46.198719,6.132859,351.2,True
20:12:33,4533,11.07,216.5,24.5,46.198719,6.132859,351.2,True
20:12:33,4533,11.09,216.5,24.5,46.198719,6.132859,351.2,True
20:12:34,4529,11.57,212.8,24.5,46.198719,6.132859,351.2,True
20:12:34,4574,11.97,212.8,24.5,46.198719,6.132859,351.2,True
20:12:34,4596,12.33,212.8,24.5,46.198719,6.132859,351.2,True
20:12:34,4609,12.44,212.8,26.1,46.198769,6.132801,350.8,True
20:12:34,4714,12.55,212.8,26.1,46.198769,6.132801,350.8,True
20:12:34,4821,12.62,247.3,26.1,46.198769,6.132801,350.8,True
20:12:34,4942,12.77,247.3,26.1,46.198769,6.132801,350.8,True
20:12:34,5002,12.93,247.3,26.1,46.198769,6.132801,350.8,True
20:12:34,4993,13.02,247.3,26.1,46.198769,6.132801,350.8,True
20:12:34,5090,12.87,247.3,26.1,46.198769,6.132801,350.8,True
20:12:35,5180,12.76,247.3,26.1,46.198769,6.132801,350.8,True
20:12:35,5162,12.63,247.3,26.1,46.198769,6.132801,350.8,True
20:12:35,5139,12.38,247.3,26.1,46.198769,6.132801,350.8,True
20:12:35,5114,12.14,247.3,28.5,46.198819,6.132726,350.7,True
20:12:35,5107,11.95,247.3,28.5,46.198819,6.132726,350.7,True
20:12:35,5044,11.82,238.8,28.5,46.198819,6.132726,350.7,True
20:12:35,4983,11.70,238.8,28.5,46.198819,6.132726,350.7,True
20:12:35,4835,11.60,238.8,28.5,46.198819,6.132726,350.7,True
20:12:35,4811,11.58,238.8,28.5,46.198819,6.132726,350.7,True
20:12:35,4746,11.59,238.8,28.5,46.198819,6.132726,350.7,True
20:12:36,4701,11.58,228.8,28.5,46.198819,6.132726,350.7,True
20:12:36,4618,12.01,228.8,28.5,46.198819,6.132726,350.7,True
