# STREETDYNO_LOG_VERSION: 2.0
# RECORDED_AT: 2026-09-10 14:54:28
# SETUP_META: {"displacement_cc": 187.0, "stroke_mm": 60.0, "bore_mm": 63.0, "squish_mm": 1.4, "ignition_deg": 18.0, "timing": {"exhaust_deg": 176.5, "transfer_deg": 121.1, "blowdown_deg": 27.7, "intake_vot_deg": 107.5, "intake_not_deg": 54.0}, "carb": {"carburetor_type": "BGM 24/24 Fastflow", "fuel_type": "Super_E5", "slide_type": "lemarxon_low", "intake_type": "lemarxon_22mm", "airbox_type": "polini_airbox", "main_jet_hd": 135, "idle_jet_nd": "60/160", "air_corrector_hlkd": 160, "emulsion_tube": "Lemarxon x234", "exhaust": "Polini Box", "ignition_deg": 18.0, "displacement_cc": 187.0, "stroke_mm": 60.0, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)"}, "vehicle": {"name": "VMC177", "mass_kg": 190.0, "tire_circumference_m": 1.35, "primary_ratio": 2.9565217391304346, "gear_ratios": {"1": 4.833333333333333, "2": 3.230769230769231, "3": 2.235294117647059, "4": 1.6666666666666667}}, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)", "is_embedded": true}
Time,RPM,AFR,EGT,Speed_kmh,Lat,Lon,Alt,GPS_Fix
14:09:34,1194,13.99,88.8,0.0,46.189152,6.145901,423.2,True
14:09:34,1322,14.29,92.5,0.0,46.189152,6.145901,423.2,True
14:09:34,1359,14.51,92.5,0.0,46.189152,6.145901,423.2,True
14:09:34,1353,14.73,92.5,0.0,46.189152,6.145901,423.2,True
14:09:34,1338,15.07,92.5,0.0,46.189152,6.145901,423.2,True
14:09:34,1345,15.34,92.5,0.0,46.189152,6.145901,423.2,True
14:09:34,1306,15.56,93.0,0.0,46.189152,6.145901,423.2,True
14:09:34,1224,15.71,93.0,0.0,46.189152,6.145901,423.2,True
14:09:34,1228,15.83,93.0,0.0,46.189152,6.145901,423.3,True
14:09:35,1251,15.91,93.0,0.0,46.189152,6.145901,423.3,True
14:09:35,1235,15.88,93.0,0.0,46.189152,6.145901,423.3,True
14:09:35,1193,15.85,94.8,0.0,46.189152,6.145901,423.3,True
14:09:35,1225,15.82,94.8,0.0,46.189152,6.145901,423.3,True
14:09:35,1262,15.71,94.8,0.0,46.189152,6.145901,423.3,True
14:09:35,1289,15.60,94.8,0.0,46.189152,6.145901,423.3,True
14:09:35,1274,15.49,94.8,0.0,46.189152,6.145901,423.3,True
14:09:35,1242,15.43,96.8,0.0,46.189152,6.145901,423.3,True
14:09:35,1238,15.37,96.8,0.0,46.189152,6.145901,423.3,True
14:09:35,1230,15.33,96.8,0.0,46.189151,6.145901,423.3,True
14:09:36,1208,15.24,96.8,0.0,46.189151,6.145901,423.3,True
