# STREETDYNO_LOG_VERSION: 2.0
# RECORDED_AT: 2026-09-10 19:37:06
# SETUP_META: {"displacement_cc": 187.0, "stroke_mm": 60.0, "bore_mm": 63.0, "squish_mm": 1.4, "ignition_deg": 18.0, "timing": {"exhaust_deg": 176.5, "transfer_deg": 121.1, "blowdown_deg": 27.7, "intake_vot_deg": 107.5, "intake_not_deg": 54.0}, "carb": {"carburetor_type": "BGM 24/24 Fastflow", "fuel_type": "Super_E5", "slide_type": "lemarxon_low", "intake_type": "lemarxon_22mm", "airbox_type": "polini_airbox", "main_jet_hd": 125, "idle_jet_nd": "60/160", "air_corrector_hlkd": 160, "emulsion_tube": "Lemarxon x234", "exhaust": "Polini Box", "ignition_deg": 18.0, "displacement_cc": 187.0, "stroke_mm": 60.0, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)"}, "vehicle": {"name": "VMC177", "mass_kg": 190.0, "tire_circumference_m": 1.35, "primary_ratio": 2.9565217391304346, "gear_ratios": {"1": 4.833333333333333, "2": 3.230769230769231, "3": 2.235294117647059, "4": 1.6666666666666667}}, "notes": "VMC 177 / 22mm Lemarxon Hülse / ND 60/160 / HD 125 (Perfektes Setup: 13.1 Standgas / 13.6-13.9 Teillast / 11.5-12.0 WOT)", "is_embedded": true}
Time,RPM,AFR,EGT,Speed_kmh,Lat,Lon,Alt,GPS_Fix
19:37:06,2541,17.89,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:06,2541,18.51,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:06,2541,18.58,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:06,2541,18.81,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:06,0,18.84,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:06,0,18.71,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:06,0,18.84,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:06,0,18.84,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:07,0,18.54,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:07,0,17.99,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:07,0,17.54,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:07,0,17.33,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:07,0,17.07,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:07,0,17.31,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:07,13,17.53,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:07,13228,17.41,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:08,13228,17.49,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:08,13228,17.61,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:08,13228,17.36,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:08,13228,17.20,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:08,12853,17.28,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:08,12853,16.88,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:08,12853,16.99,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:08,12853,15.96,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:08,12853,16.43,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:09,12853,19.50,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:09,12853,16.25,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:09,12853,16.80,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:09,12853,16.72,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:09,12853,17.83,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:09,12853,17.09,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:09,12853,17.33,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:09,12853,16.91,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:09,12853,16.72,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:10,12853,16.80,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:10,12853,16.83,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:10,12853,16.83,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:10,12853,16.75,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:10,12853,16.80,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:10,12853,16.80,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:10,12853,16.72,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:10,12853,16.75,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:10,12853,16.67,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:11,12853,16.49,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:11,12853,16.54,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:11,12853,16.54,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:11,12853,16.57,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:11,12853,16.70,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:11,12853,16.75,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:11,12853,16.70,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:11,12853,16.70,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:11,12853,16.65,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:12,12853,16.65,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:12,12853,16.70,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:12,12853,16.70,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:12,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:12,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:12,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:12,12853,16.65,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:12,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:12,12853,16.65,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:13,12853,16.67,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:13,12853,16.70,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:13,12853,16.70,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:13,12853,16.67,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:13,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:13,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:13,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:13,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:13,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:14,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:14,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:14,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:14,12853,16.67,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:14,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:14,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:14,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:14,12853,16.57,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:14,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:15,12853,16.57,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:15,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:15,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:15,12853,16.67,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:15,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:15,12853,16.57,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:15,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:15,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:15,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:16,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:16,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:16,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:16,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:16,12853,16.67,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:16,12853,16.56,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:16,12853,16.51,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:16,12853,16.57,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:16,12853,16.57,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:17,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:17,12853,16.57,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:17,12853,16.57,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:17,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:17,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:17,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:17,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:17,12853,16.54,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:17,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:18,12853,16.54,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:18,12853,16.54,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:18,12853,16.54,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:18,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:18,12853,16.69,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:18,12853,16.69,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:18,12853,16.57,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:18,12853,16.59,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:18,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:19,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:19,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:19,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:19,12853,16.62,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:19,12853,16.67,-1.0,0.0,0.000000,0.000000,0.0,False
19:37:19,12853,16.64,-1.0,0.0,0.000000,0.000000,0.0,Fals
